GridI,GridJ,GridK,Target_x,Target_y,Target_Y_lm,Target_u1976,Target_v1976,Best_Ra,Best_Rmin_8,Best_Worst_R,Best_RayT,Best_SingleWhiteRatio,Best_RGBWhiteRatio,Best_RGBPoint_x,Best_RGBPoint_y,Best_RGBPoint_Y_lm,Best_RGBPoint_u1976,Best_RGBPoint_v1976,Best_R_weight,Best_G_weight,Best_B_weight,Mix_x,Mix_y,Mix_Y_lm,Mix_CCT_K,BoundaryEdge,Valid
1,12,30,0.160686046511628,0.223988372093023,4,0.119769976468957,0.37564515360181,40.5442621454366,5.71345075371154,R4,1,0,1,0.160686046511628,0.223988372093023,4,0.119769976468957,0.37564515360181,0.051902600357761,0.790528688845876,0.452506145027963,0.16056662126015,0.223294735721959,4,24999.9994413748,,1
1,13,29,0.16033488372093,0.239767441860465,4,0.11542067339887,0.388354471914928,40.2325179566238,5.34971839725007,R1,1,0,1,0.16033488372093,0.239767441860465,4,0.11542067339887,0.388354471914928,0.0469088335793284,0.801085002802954,0.408790153388527,0.160202324206511,0.239060550628809,4,24999.9994413748,,1
1,14,28,0.159983720930233,0.255546511627907,4,0.111359050502745,0.400223145452471,39.9035824866127,3.29391868529494,R1,1,0,1,0.159983720930233,0.255546511627907,4,0.111359050502745,0.400223145452471,0.0425317607553333,0.810337688599704,0.370472769443927,0.159837918593601,0.254831063694393,4,24999.9994413748,,1
1,15,27,0.159632558139535,0.271325581395349,4,0.107557479054011,0.411331909512699,39.5612410648838,1.47050781991193,R1,1,0,1,0.159632558139535,0.271325581395349,4,0.107557479054011,0.411331909512699,0.0386637894846218,0.818514185605318,0.336612117308089,0.159473404372887,0.270606277019079,4,24999.9994413748,,1
1,16,26,0.159281395348837,0.287104651162791,4,0.103991758519145,0.421751481697702,39.2020739806405,-0.157604583203963,R1,1,0,1,0.159281395348837,0.287104651162791,4,0.103991758519145,0.421751481697702,0.0352209801769215,0.825791933557705,0.306473380440838,0.159108781495806,0.286386192704483,4,24999.9994413748,,1
1,17,25,0.15893023255814,0.302883720930233,4,0.100640600839408,0.431544068919814,38.8165357132721,-1.62005883554635,R1,1,0,1,0.15893023255814,0.302883720930233,4,0.100640600839408,0.431544068919814,0.0321368849532621,0.832311396500003,0.27947486669466,0.158744049913769,0.302170812853476,4,24999.9994413748,,1
1,18,24,0.158579069767442,0.318662790697674,4,0.0974852050914929,0.440764610307221,38.3908022763291,-2.94081329479707,R1,1,0,1,0.158579069767442,0.318662790697674,4,0.0974852050914929,0.440764610307221,0.0293582170033489,0.838185217317675,0.255150097385888,0.158379209578156,0.317960139570185,4,24999.9994413748,,1
1,19,23,0.158227906976744,0.334441860465116,4,0.0945089045729264,0.449461808473547,37.9115308660696,-4.13943585832205,R1,1,0,1,0.158227906976744,0.334441860465116,4,0.0945089045729264,0.449461808473547,0.0268417458692367,0.843504780792354,0.233120628261527,0.158014260440318,0.333754174959988,4,24999.9994413748,,1
1,20,22,0.157876744186047,0.350220930232558,4,0.0916968723217596,0.457678990033653,36.4230292083588,-6.31131868580218,R1,1,0,1,0.157876744186047,0.350220930232558,4,0.0916968723217596,0.457678990033653,0.0245520320198276,0.848345002480443,0.213076217711604,0.157649202451578,0.349552921129522,4,21780.7413896273,,1
1,21,21,0.157525581395349,0.366,4,0.0890358740857971,0.465454827464733,34.575936867583,-8.7866586644808,R1,1,0,1,0.157525581395349,0.366,4,0.0890358740857971,0.465454827464733,0.0224597474304039,0.852767878836805,0.194760124934985,0.15728403556323,0.365356380186679,4,18641.4215011415,,1
1,22,20,0.157174418604651,0.381779069767442,4,0.0865140600548513,0.47282394769602,32.8330414322789,-11.0549869471695,R1,1,0,1,0.157174418604651,0.381779069767442,4,0.0865140600548513,0.47282394769602,0.0205404126285627,0.856825156970915,0.177958053898558,0.156918759726536,0.381164554240611,4,16550.8682153157,,1
1,23,19,0.156823255813954,0.397558139534884,4,0.0841207884405957,0.479817447635015,31.1741997692264,-13.1406734002581,R1,1,0,1,0.156823255813954,0.397558139534884,4,0.0841207884405957,0.479817447635015,0.0187734344997896,0.860560368627811,0.162489730179851,0.156553374892734,0.396977445401726,4,15054.1539999718,,1
1,24,18,0.156472093023256,0.413337209302326,4,0.0818464753635212,0.486463332820396,29.580550279078,-15.0645570987618,R1,1,0,1,0.156472093023256,0.413337209302326,4,0.0818464753635212,0.486463332820396,0.0171413644825726,0.864010398288003,0.148202407124283,0.156187881013029,0.412795055781693,4,13927.3003050687,,1
1,25,17,0.156120930232558,0.429116279069767,4,0.0796824665813644,0.492786892250865,28.0342508522161,-16.844479887767,R1,1,0,1,0.156120930232558,0.429116279069767,4,0.0796824665813644,0.492786892250865,0.0156293204253256,0.867206705303015,0.134965804716146,0.155822278038597,0.428617387493443,4,13046.9450468909,,1
1,26,16,0.15576976744186,0.444895348837209,4,0.0776209274391908,0.498811019967564,26.5180738821922,-18.4958018204021,R1,1,0,1,0.15576976744186,0.444895348837209,4,0.0776209274391908,0.498811019967564,0.0142245314730514,0.87017628595858,0.122668125465681,0.155456565920588,0.444444442651165,4,12339.3888181961,,1
