6501 100 477
8512.7 7476.4
8540.4 7500.1
8559.4 7520.7
8578.3 7536.0
8597.2 7551.2
8616.5 7566.4
8635.9 7581.3
8655.3 7596.2
8674.3 7611.1
8691.4 7628.8
8708.4 7649.0
8725.5 7669.2
8738.3 7688.6
8749.8 7701.1
8761.3 7713.6
8779.3 7726.1
8809.3 7742.5
8839.4 7760.5
8869.5 7778.6
8889.7 7797.6
8909.3 7819.4
8928.8 7841.2
8953.7 7863.0
8983.5 7878.6
9013.2 7893.3
9041.4 7908.0
9056.2 7925.7
9071.0 7947.3
9085.8 7968.9
9098.9 7990.6
9111.4 8016.3
9123.8 8041.9
9133.8 8067.6
9137.6 8085.5
9141.4 8098.6
9145.2 8111.6
9180.6 8126.8
9221.3 8150.5
9262.0 8174.2
9296.5 8197.9
9323.0 8210.6
9349.6 8220.1
9375.8 8229.7
9385.9 8242.8
9396.0 8262.1
9406.2 8281.4
9424.4 8300.6
9447.8 8318.7
9471.1 8336.8
9493.0 8354.8
9508.9 8368.3
9524.8 8377.7
9540.6 8387.2
9565.4 8398.1
9592.6 8419.5
9619.8 8441.0
9642.3 8462.5
9656.8 8483.0
9671.3 8503.1
9685.8 8523.2
9691.0 8540.8
9695.8 8552.3
9700.6 8563.8
9720.0 8575.3
9751.9 8592.0
9783.9 8609.5
9813.2 8627.0
9824.2 8645.4
9835.2 8665.0
9846.2 8684.6
9870.6 8703.9
9900.4 8716.5
9930.3 8729.2
9955.1 8741.8
9967.5 8759.0
9979.9 8778.7
9992.3 8798.4
10013.1 8817.0
10034.9 8831.2
10056.8 8845.3
10078.1 8859.5
10098.8 8880.0
10119.5 8902.1
10140.2 8924.2
10161.4 8943.5
10182.6 8958.4
10203.7 8973.3
10221.3 8988.2
10236.9 9005.6
10252.5 9023.1
10271.4 9040.6
10301.6 9057.1
10331.8 9072.7
10362.0 9088.3
10386.1 9102.9
10408.8 9111.1
10431.4 9119.3
10447.7 9127.5
10454.3 9153.7
10460.9 9186.3
10467.5 9219.0
10489.7 9245.2
10512.1 9257.5
10534.5 9269.8
10556.8 9282.0
10579.0 9296.0
10601.2 9310.1
10621.8 9324.2
10633.8 9338.6
10645.8 9353.3
10657.8 9368.0
10671.5 9382.8
10685.8 9399.2
10700.1 9415.5
10717.3 9431.9
10740.5 9442.7
10763.7 9450.6
10786.8 9458.5
10794.8 9468.0
10801.4 9482.2
10808.0 9496.4
10821.1 9510.6
10840.5 9526.0
10859.8 9541.5
10879.6 9557.1
10903.3 9576.1
10927.1 9599.7
10950.8 9623.3
10969.4 9646.7
10985.4 9656.9
11001.5 9667.1
11018.0 9677.2
11035.5 9690.8
11053.1 9706.5
11070.7 9722.3
11083.3 9739.3
11095.0 9761.7
11106.7 9784.2
11117.6 9806.6
11127.5 9811.6
11137.4 9811.5
11147.9 9811.4
11176.0 9815.7
11204.2 9827.7
11232.4 9839.7
11255.5 9851.6
11275.6 9878.7
11295.7 9906.6
11317.2 9934.4
11344.2 9957.0
11371.2 9975.1
11398.2 9993.2
11405.2 10010.6
11407.2 10023.4
11409.2 10036.2
11420.9 10049.0
11447.8 10068.7
11474.7 10091.3
11501.7 10113.8
11515.5 10136.3
11529.0 10158.6
11542.4 10180.9
11563.0 10203.3
11589.0 10215.8
11615.0 10227.2
11640.1 10238.6
11660.4 10252.6
11680.7 10269.6
11700.9 10286.5
11723.3 10304.1
11746.4 10330.1
11769.4 10356.1
11790.3 10382.1
11806.7 10401.3
11823.1 10416.8
11839.4 10432.4
11862.8 10450.7
11886.8 10477.4
11910.8 10504.0
11935.4 10530.6
11960.5 10558.3
11985.6 10586.1
12012.2 10614.0
12051.3 10637.6
12090.4 10655.5
12129.5 10673.4
12158.3 10691.4
12182.5 10714.5
12206.8 10737.7
12230.1 10760.8
12250.8 10785.7
12271.6 10811.7
12292.4 10837.7
12317.9 10863.2
12344.0 10886.6
12370.2 10910.0
12397.0 10933.4
12424.5 10963.4
12452.0 10995.2
12479.9 11027.1
12514.6 11053.7
12549.3 11071.6
12583.9 11089.4
12618.9 11107.3
12653.9 11136.5
12689.0 11166.3
12720.4 11196.0
12739.9 11222.2
12759.4 11245.7
12778.9 11269.1
12801.3 11293.1
12824.3 11320.2
12847.4 11347.4
12875.9 11374.5
12912.1 11396.1
12948.3 11415.7
12984.5 11435.3
13008.5 11457.8
13032.6 11486.4
13056.6 11515.1
13081.2 11543.7
13106.2 11566.8
13131.2 11589.4
13158.7 11612.0
13197.2 11637.8
13235.7 11666.8
13274.2 11695.7
13295.8 11724.0
13312.8 11745.6
13329.8 11767.2
13350.6 11788.9
13377.9 11814.8
13405.2 11842.8
13432.5 11870.7
13458.4 11896.6
13484.3 11917.1
13510.1 11937.6
13537.5 11958.1
13566.1 11968.8
13594.6 11977.9
13622.0 11987.1
13642.2 12003.8
13662.5 12029.4
13682.7 12055.0
13705.1 12079.9
13728.2 12091.9
13751.3 12103.9
13775.5 12115.9
13801.8 12139.1
13828.2 12168.7
13854.5 12198.3
13861.0 12227.4
13865.8 12255.2
13870.6 12283.0
13892.1 12310.8
