wavelength_nm,R_component_W_nm,G_component_W_nm,B_component_W_nm,S_RGB_target_W_nm,S_single_white_W_nm
510.2,0,6.32933571741925e-05,6.21936481910715e-07,6.39152936561032e-05,3.2498012657092e-05
510.4,0,6.41841891069387e-05,6.089216407732e-07,6.47931107477119e-05,3.26219628561566e-05
510.6,2.65189108182214e-09,6.51495086815192e-05,5.98227627950414e-07,6.57503882005514e-05,3.27069984578405e-05
510.8,1.80851100113311e-08,6.63604361562016e-05,5.89899949879904e-07,6.69684212160928e-05,3.27286176786076e-05
511,3.15700465411958e-08,6.75079484763495e-05,5.8949039194201e-07,6.81290089148327e-05,3.28295073755207e-05
511.2,3.59765662569232e-08,6.84662219226487e-05,5.98955730951112e-07,6.91011542198567e-05,3.3080290336419e-05
511.4,2.91538571955416e-08,6.94798578054457e-05,5.92584829694986e-07,7.01015964923363e-05,3.31999166913302e-05
511.6,1.07522667244643e-08,7.06394492026478e-05,5.60684816976803e-07,7.12108862863491e-05,3.30874967433413e-05
511.8,0,7.17477045223696e-05,5.34609628264222e-07,7.22823141506338e-05,3.30298454879624e-05
512,0,7.27542942768853e-05,5.25007769942486e-07,7.32793020468277e-05,3.31235287779532e-05
512.2,0,7.37135743129387e-05,5.17863259248114e-07,7.42314375721868e-05,3.3235948725942e-05
512.4,0,7.46597686821835e-05,5.10127164865673e-07,7.51698958470492e-05,3.33368384228551e-05
512.6,0,7.56794441035079e-05,5.03665250734458e-07,7.61831093542423e-05,3.34564647777664e-05
512.8,0,7.67645478588758e-05,5.00161255043587e-07,7.72647091139194e-05,3.35775324140621e-05
513,0,7.77912694084818e-05,5.04666392360421e-07,7.82959358008422e-05,3.36380662322099e-05
513.2,0,7.87827603166798e-05,5.16953130497239e-07,7.9299713447177e-05,3.36568028902081e-05
513.4,1.93752385710329e-08,7.99634900987267e-05,5.40161413644562e-07,8.05230267509423e-05,3.37735466823504e-05
513.6,5.05436328573667e-08,8.12217272918713e-05,5.58272975786983e-07,8.18305439005156e-05,3.39320876346424e-05
513.8,4.18301099444118e-08,8.22353631746686e-05,5.21412761376528e-07,8.27986060459895e-05,3.39407353229492e-05
514,8.77583280517124e-09,8.31171357996243e-05,4.59341980566825e-07,8.35852536129963e-05,3.38816427861858e-05
514.2,2.15018438132933e-09,8.41358046311942e-05,4.56475075001567e-07,8.45944298905771e-05,3.3955148136794e-05
514.4,1.20065334756963e-08,8.52339940533708e-05,4.89194203595539e-07,8.57351947904421e-05,3.41180129332394e-05
514.6,9.74992917773277e-09,8.62174322435327e-05,4.99160113417624e-07,8.6726342286128e-05,3.42520521019953e-05
514.8,1.44065850075391e-09,8.71384618689145e-05,4.92789212161496e-07,8.76326917395768e-05,3.4351500517524e-05
515,0,8.80715705713506e-05,4.84097482590636e-07,8.85556680539412e-05,3.43961802404426e-05
515.2,0,8.90238044791224e-05,4.72129289516624e-07,8.9495933768639e-05,3.44221233053631e-05
515.4,0,8.99850976946849e-05,4.49603602932458e-07,9.04347012976174e-05,3.44711268724352e-05
515.6,0,9.09745754233738e-05,4.33303197004279e-07,9.14078786203781e-05,3.45302194091986e-05
515.8,1.72549091452547e-08,9.20707516660414e-05,4.53476200767433e-07,9.25414827759541e-05,3.45777816948862e-05
516,3.26467973405022e-08,9.310250616442e-05,4.78136139272402e-07,9.36132891010329e-05,3.46368742316496e-05
516.2,1.63583639335092e-08,9.38745605061335e-05,4.6857978738821e-07,9.43594986574553e-05,3.47492941796384e-05
516.4,5.48847047726386e-09,9.45912524113487e-05,4.55837984875954e-07,9.50525788667019e-05,3.49049525691615e-05
516.6,4.11254254079798e-08,9.55062424982035e-05,4.67032568511722e-07,9.60144004921232e-05,3.5171589625289e-05
516.8,7.53214528743783e-08,9.63769426358596e-05,4.77453542709246e-07,9.69297176314432e-05,3.53632800494238e-05
517,7.34422941105596e-08,9.70584038996667e-05,4.71674225141187e-07,9.76035204189184e-05,3.53113939195828e-05
517.2,5.72318601369885e-08,9.76704104704122e-05,4.55792478438411e-07,9.81834348089876e-05,3.52047390971318e-05
517.4,3.32636204461831e-08,9.82733577333671e-05,4.28424906899587e-07,9.87350462607129e-05,3.51499704045219e-05
517.6,2.00350958468776e-08,9.89296542533114e-05,4.15878782068769e-07,9.9365568131227e-05,3.52018565343629e-05
517.8,3.32412068158895e-08,9.97691501085775e-05,4.37821986252375e-07,0.000100240213301646,3.54526394952612e-05
518,3.75912441832788e-08,0.000100536171501518,4.47756041568181e-07,0.00010102151878727,3.55794722570948e-05
518.2,1.55855419609845e-08,0.000101091809046011,4.21985745987143e-07,0.000101529380333959,3.54122836164959e-05
518.4,0,0.000101544774435543,3.92829771452849e-07,0.000101937604206996,3.53200416078897e-05
518.6,0,0.000101927278542259,3.74586240641551e-07,0.000102301864782901,3.54483156511077e-05
518.8,1.53237507591548e-08,0.000102390309829336,3.79828582246594e-07,0.000102785462162342,3.55549704735587e-05
519,5.9777151993134e-08,0.000103004329579591,4.09544285962676e-07,0.000103473651017547,3.55895612267861e-05
519.2,6.45682896047022e-08,0.000103628415227391,4.14595500530035e-07,0.000104107579017525,3.56832445167768e-05
519.4,2.07191598434395e-08,0.000104192105489919,3.8548048178953e-07,0.000104598305131552,3.58590808456825e-05
519.6,6.18643092460777e-09,0.000104574609596635,3.69357550967772e-07,0.000104950153578528,3.60032089841298e-05
519.8,3.21232149368428e-08,0.000104796059342629,3.75792161236461e-07,0.000105203974718802,3.60882445858136e-05
520,4.66714540878377e-08,0.000105178563449345,3.86809269765808e-07,0.000105612044173198,3.61372481528857e-05
520.2,4.3101411054667e-08,0.000105681858326603,3.96761527656631e-07,0.000106121721265314,3.61732801874975e-05
520.4,4.06654977143543e-08,0.000105903308072596,3.99601129359362e-07,0.00010634357469967,3.62583157891814e-05
520.6,4.07506695094701e-08,0.000105903308072596,3.97184737525788e-07,0.000106341243479631,3.63793834254772e-05
520.8,3.67565605911438e-08,0.000105883176277506,4.00206364978694e-07,0.000106320139203076,3.64427998063939e-05
521,3.19618367987286e-08,0.000105973769355412,4.05835511302859e-07,0.000106411566703514,3.64629777457766e-05
521.2,3.94058516918518e-08,0.000106305943974402,4.02950403162584e-07,0.000106748300229257,3.64298282739337e-05
521.4,4.8664474093548e-08,0.000106698513978663,3.93293937115795e-07,0.000107140472389873,3.64168567414734e-05
521.6,3.21510078384069e-08,0.000106708579876209,3.82622677511781e-07,0.000107123353561559,3.66085471656083e-05
521.8,4.97950176055592e-09,0.00010649719602776,3.70768250531629e-07,0.000106872943780053,3.68723016589668e-05
522,0,0.000106406602949854,3.53157259202189e-07,0.000106759760209056,3.69803977628023e-05
522.2,0,0.000106356273462128,3.39341504763901e-07,0.000106695614966892,3.69587785420352e-05
522.4,5.18696232255384e-09,0.000106285812179312,3.47373390990376e-07,0.000106638372532625,3.67872660572829e-05
522.6,1.25623915069785e-08,0.000106134823716135,3.64593026956939e-07,0.000106511979134599,3.66517856071425e-05
522.8,1.92766185977409e-08,0.000105883176277506,3.77125499856494e-07,0.00010627957839596,3.6891038316965e-05
523,2.21563218178676e-08,0.000105561067556061,3.83846800681709e-07,0.00010596707067856,3.72167679098558e-05
523.2,1.37592793646588e-08,0.000105228892937071,3.78750079676806e-07,0.000105621402296112,3.72945971046173e-05
523.4,4.38796122984621e-09,0.000104906784215626,3.6952137414293e-07,0.000105280693550998,3.72989209487708e-05
523.6,2.82420707151963e-09,0.000104614873186816,3.62918390055328e-07,0.000104980615783943,3.73378355461515e-05
523.8,9.83330788242511e-09,0.000104322962158006,3.57525877206391e-07,0.000104690321343095,3.73810739876857e-05
524,3.09944645152551e-08,0.00010390019446111,3.52629384526682e-07,0.000104283818310152,3.74113408967596e-05
524.2,5.5912145585299e-08,0.000103457294969123,3.54581610697309e-07,0.000103867788725406,3.74401665244491e-05
524.4,7.90770807663803e-08,0.000103074790862407,3.71605568982434e-07,0.000103525473512156,3.74790811218299e-05
524.6,8.50534511478761e-08,0.000102601693677785,3.7821310371379e-07,0.000103064960232646,3.75237608447485e-05
524.8,5.88940549595647e-08,0.000101977608029985,3.55332466916782e-07,0.000102391834551861,3.75900597884343e-05
525,3.06035708029341e-08,0.00010134345648464,3.38672560132007e-07,0.000101712732615575,3.76520348879666e-05
525.2,1.74664938152267e-08,0.000100820029812292,3.47851208584586e-07,0.000101185347514692,3.77039210178076e-05
525.4,2.35656908907316e-08,0.000100271438396081,3.58995735139055e-07,0.000100653999822111,3.77500420221107e-05
525.6,5.31938205032865e-08,9.95869573630101e-05,3.62417819242347e-07,0.000100002569002756,3.77745438056468e-05
525.8,8.20598866858577e-08,9.87897382774337e-05,3.65407592188973e-07,9.92372057563085e-05,3.78509317190238e-05
526,9.63786102626458e-08,9.78727350110699e-05,3.68888834661071e-07,9.83380024559936e-05,3.79878534505488e-05
526.2,8.4324559890727e-08,9.7142957439046e-05,3.67337065140828e-07,9.75946190640776e-05,3.81406292773029e-05
526.4,4.61586302267193e-08,9.66426823310517e-05,3.6009244028386e-07,9.70489334015623e-05,3.82689033205209e-05
526.6,2.4582373160851e-08,9.60125571447249e-05,3.56611197811762e-07,9.63937507156975e-05,3.83150243248241e-05
526.8,2.83200701486182e-08,9.5187153546022e-05,3.58149315400741e-07,9.55736229315714e-05,3.82833161343657e-05
527,2.33935542100764e-08,9.42359262280047e-05,3.55555448460746e-07,9.46148752306755e-05,3.8211252065142e-05
527.2,6.61919329831734e-09,9.32424221402977e-05,3.46112862670414e-07,9.35951541962664e-05,3.81478356842252e-05
527.4,0,9.2493519362938e-05,3.25680472213261e-07,9.28191998351513e-05,3.82198997534489e-05
527.6,0,9.19096973053189e-05,3.02972759878919e-07,9.22126700651978e-05,3.83842058312788e-05
527.8,2.1929495879296e-08,9.11003991426883e-05,3.10121821217045e-07,9.14324504597846e-05,3.84360919611198e-05
528,5.24514810679612e-08,9.00948159779271e-05,3.37475740824606e-07,9.04847431998197e-05,3.83914122382011e-05
528.2,6.08574889732874e-08,8.90862130439024e-05,3.45812520182625e-07,8.94928830530583e-05,3.83870883940477e-05
528.4,4.89280583858012e-08,8.81269330078489e-05,3.35018393197242e-07,8.8510879459432e-05,3.84159140217372e-05
528.6,2.48280265488693e-08,8.72864305628283e-05,3.11632634943498e-07,8.76228912243207e-05,3.84101488961993e-05
528.8,3.00674367663103e-09,8.64912246567609e-05,2.90385679254312e-07,8.67846170796919e-05,3.84087076148148e-05
529,1.57890577240507e-08,8.56799133146213e-05,3.04397111374039e-07,8.60000994837194e-05,3.85614834415689e-05
529.2,3.99249513694525e-08,8.48323647413191e-05,3.31487093643846e-07,8.52037767863324e-05,3.8769027960933e-05
529.4,3.0360607050551e-08,8.38831506028108e-05,3.31359675618723e-07,8.424487088548e-05,3.88425333115411e-05
529.6,7.31446411002601e-09,8.29148112589667e-05,3.15669055953631e-07,8.32377947790303e-05,3.88396507487722e-05
529.8,0,8.19655971204584e-05,2.96897650466825e-07,8.22624947709252e-05,3.87848820561622e-05
530,0,8.10485938540946e-05,2.80883935095172e-07,8.13294777891897e-05,3.8741643614628e-05
530.2,0,8.01849398447201e-05,2.76601779322303e-07,8.04615416240424e-05,3.88036187141603e-05
530.4,0,7.93293385533818e-05,2.81625690027136e-07,7.96109642434089e-05,3.89189212249182e-05
530.6,1.92559980578708e-08,7.84022693894728e-05,2.98331103249454e-07,7.87198564907802e-05,3.90471952681362e-05
530.8,3.88177180329467e-08,7.74460091226829e-05,3.16469969254401e-07,7.78012968099703e-05,3.91437611208959e-05
531,3.99500546353814e-08,7.64223073423405e-05,3.25280015562875e-07,7.67875374125387e-05,3.90990813979773e-05
531.2,3.90615783305415e-08,7.54529614087418e-05,3.2842451039715e-07,7.58204474974695e-05,3.90630493633654e-05
531.4,4.69691070981372e-08,7.46648016309561e-05,3.25034280800139e-07,7.50368050188543e-05,3.91596152161251e-05
531.6,5.76846154689199e-08,7.38846945712064e-05,3.21339158071585e-07,7.42637183447469e-05,3.92792415710364e-05
531.8,7.124934452263e-08,7.29747374331242e-05,3.23696391536352e-07,7.33696831691832e-05,3.93556294844134e-05
532,6.72355116096452e-08,7.20345826024066e-05,3.16515475691945e-07,7.24183335897081e-05,3.94118394584078e-05
532.2,2.89279278021817e-08,7.11185859257973e-05,2.88920371965402e-07,7.14364342255648e-05,3.9455077899942e-05
532.4,0,7.02257408135418e-05,2.69307097384037e-07,7.04950479109259e-05,3.94363412419439e-05
532.6,0,6.93540340861313e-05,2.73416328694239e-07,6.96274504148255e-05,3.93282451381084e-05
532.8,1.14668132582255e-08,6.85668808981e-05,2.81452765564469e-07,6.88598004769227e-05,3.93095084801103e-05
533,5.6366694007654e-08,6.78904525830655e-05,2.85957902881303e-07,6.82327771799544e-05,3.94694907137868e-05
533.2,7.90555636812984e-08,6.71375234466877e-05,2.96292414847493e-07,6.75128714252165e-05,3.96251491033098e-05
533.4,6.11300387176581e-08,6.62466915139413e-05,3.13029682576092e-07,6.66208512352351e-05,3.96972131725335e-05
533.6,4.46694686300099e-08,6.54977887365816e-05,3.19641767951202e-07,6.58620999731628e-05,3.96813590773043e-05
533.8,4.11684595781436e-08,6.49099403199445e-05,3.10731607480132e-07,6.52618403870027e-05,3.95674978479309e-05
534,2.8503861917026e-08,6.41620441323393e-05,2.9444940412697e-07,6.44849973983833e-05,3.94622843068644e-05
534.2,7.25807141620721e-09,6.32188695323581e-05,2.76428854859637e-07,6.35025564586339e-05,3.94118394584078e-05
534.4,6.14285882731693e-09,6.24327229340813e-05,2.69525528284247e-07,6.27083913211929e-05,3.94911099345538e-05
534.6,2.33012100532666e-08,6.18277624916174e-05,2.74544888345325e-07,6.2125608590016e-05,3.96698288262285e-05
534.8,2.25956289716229e-08,6.11664330229006e-05,2.81407259126926e-07,6.14704359109992e-05,3.9772159804526e-05
535,5.70615165467568e-09,6.04326290918587e-05,2.83769043235447e-07,6.07221042867488e-05,3.97865726183708e-05
535.2,3.39387189906275e-09,5.96867460837625e-05,2.65739392680605e-07,5.99558793483422e-05,3.97880138997552e-05
535.4,1.34212818198308e-08,5.89730739478109e-05,2.39741564911849e-07,5.92262367945426e-05,3.98053092763689e-05
535.6,1.58464366176025e-08,5.83671069155925e-05,2.48128401351166e-07,5.86310817535612e-05,3.98744907828236e-05
535.8,1.30859739106379e-08,5.77993902940456e-05,2.7626503168448e-07,5.80887412996407e-05,3.99624089472764e-05
536,1.54295430941408e-08,5.70716259015308e-05,2.78098941117493e-07,5.73651543857424e-05,3.99652915100454e-05
536.2,2.27964550990539e-08,5.63076242778534e-05,2.64146667366573e-07,5.6594567400319e-05,3.99465548520472e-05
536.4,3.5698637241284e-08,5.57570196821333e-05,2.62440175958682e-07,5.60551584953332e-05,4.00532096744982e-05
536.6,4.84026828917183e-08,5.52980147540741e-05,2.66708679800288e-07,5.56131261167661e-05,4.01973378129455e-05
536.8,5.10331465429798e-08,5.46588302599567e-05,2.6406020513524e-07,5.49739236116349e-05,4.01858075618697e-05
537,4.68265564094697e-08,5.39491844830231e-05,2.58877021899005e-07,5.42548880613316e-05,4.00978893974169e-05
537.2,3.70631790535607e-08,5.33069802196421e-05,2.57652898729077e-07,5.36016962974247e-05,4.00200602026554e-05
537.4,2.94828892882522e-08,5.27151054439868e-05,2.57816721904235e-07,5.30024050551793e-05,3.99739391983522e-05
537.6,3.96299879947882e-08,5.22399950798554e-05,2.56551642940518e-07,5.25361767107907e-05,4.00589748000361e-05
537.8,4.97717074300538e-08,5.17528056386698e-05,2.55354823633117e-07,5.2057932169733e-05,4.01584232155647e-05
538,3.5955945717055e-08,5.1089462990444e-05,2.56296806890273e-07,5.13817157430513e-05,4.01685121852561e-05
538.2,2.08294349044842e-08,5.04522916758356e-05,2.57020359247219e-07,5.07301414699873e-05,4.0146892964489e-05
538.4,2.71043548414912e-08,5.00697875691196e-05,2.56296806890273e-07,5.03531887308514e-05,4.01065370857237e-05
538.6,3.24881088380232e-08,4.96913098214217e-05,2.51527732235686e-07,4.99753256624954e-05,4.01065370857237e-05
538.8,1.95841336053696e-08,4.91407052257016e-05,2.38003218997677e-07,4.93982925783047e-05,4.02477826614021e-05
539,8.44913173001117e-09,4.85488304500464e-05,2.26817736649418e-07,4.87840973184258e-05,4.03328182630859e-05
539.2,1.27452867301746e-08,4.79791006489905e-05,2.27209092012294e-07,4.8219055027733e-05,4.02031029384834e-05
539.4,1.43205166672115e-08,4.74788255409962e-05,2.2720454136854e-07,4.7720350599032e-05,4.01238324623374e-05
539.6,2.10562608430558e-09,4.70983346137893e-05,2.19655023380028e-07,4.73200952632536e-05,4.02535477869399e-05
539.8,7.32253301693172e-09,4.66987184812465e-05,2.2201680748855e-07,4.6928057821752e-05,4.03919107998493e-05
540,4.70632443453705e-08,4.62246147068697e-05,2.43650567896859e-07,4.65153285191119e-05,4.04654161504574e-05
540.2,7.82316386317043e-08,4.56991748550125e-05,2.57675651947849e-07,4.6035082145592e-05,4.04899179339935e-05
540.4,7.95405946408528e-08,4.51374977719927e-05,2.51245592322914e-07,4.54682839589565e-05,4.04711812759953e-05
540.6,5.89299167680345e-08,4.45999788430813e-05,2.36296727589785e-07,4.48952054874392e-05,4.04524446179972e-05
540.8,2.09271583325645e-08,4.41148025814048e-05,2.18508261153925e-07,4.43542380008913e-05,4.04495620552282e-05
541,0,4.36356658582553e-05,2.12141910541552e-07,4.38478077687968e-05,4.04192951461543e-05
541.2,0,4.31615620838784e-05,2.2059245599343e-07,4.33821545398718e-05,4.03630851721599e-05
541.4,0,4.27096032841009e-05,2.21675509206972e-07,4.29312787933078e-05,4.03212880120102e-05
541.6,0,4.22757630999046e-05,2.11996289941412e-07,4.2487759389846e-05,4.03068751981654e-05
541.8,0,4.1790586838228e-05,2.09466132013978e-07,4.2000052970242e-05,4.03039926353965e-05
542,0,4.12651469863708e-05,2.17083909658805e-07,4.14822308960297e-05,4.0305433916781e-05
542.2,1.75193899827196e-08,4.08836494694094e-05,2.30112402727587e-07,4.11312812621197e-05,4.0354437483853e-05
542.4,4.90446092633282e-08,4.06048241074085e-05,2.43250111246474e-07,4.08971188279183e-05,4.04279428344611e-05
542.6,4.15503878383472e-08,4.02021882056023e-05,2.43004376483737e-07,4.04867429699244e-05,4.0461092306304e-05
542.8,8.7893706378686e-09,3.96988933283444e-05,2.33006612155371e-07,3.99406893111377e-05,4.04437969296904e-05
543,1.23821859194177e-08,3.92952508367836e-05,2.30540163240498e-07,3.95381731859435e-05,4.04019997695406e-05
543.2,4.33228577219681e-08,3.89550234997573e-05,2.33270549493125e-07,3.92316169069724e-05,4.03630851721599e-05
543.4,6.72130979793516e-08,3.85181635462975e-05,2.30594770965551e-07,3.88159714152424e-05,4.0384704392927e-05
543.6,7.46329061517577e-08,3.80319806948664e-05,2.23122613920864e-07,3.83297362149391e-05,4.04351492413835e-05
543.8,4.57238057990227e-08,3.75971339209157e-05,2.10139627289626e-07,3.78529973540043e-05,4.03976759253872e-05
544,6.24614083571002e-09,3.7168326685492e-05,2.0046495866782e-07,3.73750377849955e-05,4.03472310769307e-05
544.2,1.44890671670197e-09,3.6658992269707e-05,2.12141910541552e-07,3.68725830869653e-05,4.04697399946109e-05
544.4,2.03417143092946e-08,3.61546908026947e-05,2.33270549493125e-07,3.64083030664971e-05,4.0647017604901e-05
544.6,5.33919569950823e-08,3.58376150300222e-05,2.48160255857447e-07,3.61391672428747e-05,4.07075514230489e-05
544.8,8.63552347953306e-08,3.5567848975812e-05,2.56078375990063e-07,3.59102825865974e-05,4.07176403927402e-05
545,1.00000652918098e-07,3.5183331689587e-05,2.52783709911894e-07,3.5536116052417e-05,4.08026759944241e-05
545.2,9.7445499064623e-08,3.47414387873546e-05,2.44178442572367e-07,3.50830627289916e-05,4.0832942903498e-05
545.4,7.28810568080069e-08,3.42713613719958e-05,2.36137455058382e-07,3.45803798838622e-05,4.05936901936755e-05
545.6,4.41700929470676e-08,3.38113498541821e-05,2.28524228057309e-07,3.40840441751865e-05,4.0357320046622e-05
545.8,3.16319081608062e-08,3.34298523372207e-05,2.2351396928374e-07,3.36849982146652e-05,4.04207364275388e-05
546,2.3589001066237e-08,3.30332559739415e-05,2.17689145278137e-07,3.32745341202859e-05,4.05490104707569e-05
546.2,1.46262385844168e-08,3.25047963528208e-05,2.06426301986054e-07,3.27258488933912e-05,4.05634232846016e-05
546.4,7.36108446103678e-09,3.20196200911442e-05,2.00064502017435e-07,3.22270456776227e-05,4.05720709729084e-05
546.6,2.4691751676684e-09,3.16783861643634e-05,2.08592408413138e-07,3.18894477479442e-05,4.05936901936755e-05
546.8,0,3.13472181351277e-05,2.10230640164713e-07,3.15574487752924e-05,4.05245086872208e-05
547,0,3.09425690538124e-05,1.88751601644053e-07,3.11313206554565e-05,4.02694018821691e-05
547.2,2.73688356789562e-09,3.05187947671613e-05,1.79877846323018e-07,3.07014094970522e-05,4.0146892964489e-05
547.4,1.66380860395738e-08,3.01030731985463e-05,2.04251094271462e-07,3.03239623788574e-05,4.03702915790822e-05
547.6,2.01139918255112e-08,2.97034570660036e-05,2.16383110520631e-07,2.99399541683497e-05,4.05302738127587e-05
547.8,4.36357520008673e-09,2.93410847543779e-05,1.96014429076039e-07,2.95414627586541e-05,4.04553271807661e-05
548,1.27273558259397e-08,2.89827388017704e-05,1.93206681879589e-07,2.91886728394759e-05,4.04236189903077e-05
548.2,5.82808180347307e-08,2.86042610540725e-05,2.24524212197212e-07,2.88870660843044e-05,4.05201848430674e-05
548.4,6.68338593547832e-08,2.81855197161939e-05,2.36496955914978e-07,2.84888505314637e-05,4.05345976569121e-05
548.6,2.13987411139426e-08,2.77375872754344e-05,2.14763081344073e-07,2.79737490978925e-05,4.0433707959999e-05
548.8,1.31711457057538e-08,2.73953467588991e-05,2.03918897277392e-07,2.76124368018823e-05,4.04942417781469e-05
549,5.77617183571301e-08,2.71567849870789e-05,2.13306875342672e-07,2.74278535807787e-05,4.07205229555091e-05
549.2,7.37623607511528e-08,2.67944126754532e-05,2.1547753241351e-07,2.70836525686179e-05,4.07349357693539e-05
549.4,4.90356438112107e-08,2.63031968752496e-05,2.06171465935809e-07,2.65584039849966e-05,4.05086545919916e-05
549.6,3.08985341775984e-08,2.59237125377972e-05,1.97274957396002e-07,2.61518860293708e-05,4.03443485141617e-05
549.8,2.56376068750755e-08,2.56599860221141e-05,1.92050818365977e-07,2.58776744473551e-05,4.0302551354012e-05
550,1.55729903280201e-08,2.52865412231887e-05,1.92260147978678e-07,2.54943743614954e-05,4.0275167007707e-05
550.2,3.07828798452832e-09,2.48365956029202e-05,1.965969114766e-07,2.50362708023813e-05,4.02722844449381e-05
550.4,0,2.45014012146665e-05,1.9867655567235e-07,2.47000777703388e-05,4.03256118561636e-05
550.6,7.60664819453388e-09,2.42507603657921e-05,2.00433104161539e-07,2.44588001181482e-05,4.04135300206164e-05
550.8,6.23340989370323e-08,2.39165725672929e-05,2.12624278779516e-07,2.41915309450094e-05,4.04582097435351e-05
551,1.22952210338784e-07,2.35099103064685e-05,2.25539005754438e-07,2.38584015225617e-05,4.04495620552282e-05
551.2,8.8556253290166e-08,2.30770767120268e-05,2.12810855173445e-07,2.33784438204904e-05,4.04019997695406e-05
551.4,1.37440380960592e-08,2.26643749126753e-05,1.8950700850728e-07,2.28676259592787e-05,4.03385833886238e-05
551.6,1.63924326515555e-08,2.23815231916564e-05,1.86981401223601e-07,2.25848970255316e-05,4.03068751981654e-05
551.8,5.54952520618373e-08,2.21479943686088e-05,1.96369379288881e-07,2.23998589999595e-05,4.03039926353965e-05
552,6.05956977714577e-08,2.18278988266728e-05,2.03518440627007e-07,2.20920129650713e-05,4.03414659513928e-05
552.2,5.14061093510659e-08,2.14715660535743e-05,2.09143036307417e-07,2.17321151992327e-05,4.03688502976978e-05
552.4,5.63953834544299e-08,2.11615364091834e-05,2.18057747422242e-07,2.14359895400601e-05,4.03357008258549e-05
552.6,5.82494389523196e-08,2.08515067647926e-05,2.17834765878278e-07,2.11275909696232e-05,4.02521065055555e-05
552.8,2.92426151715044e-08,2.04679960683221e-05,1.81780015412348e-07,2.0679018698906e-05,4.00935655532635e-05
553,4.47824333266898e-10,2.01146830644871e-05,1.46922084253819e-07,2.02620529730742e-05,3.99897932935814e-05
553.2,8.95890733740968e-09,1.99365166779378e-05,1.60118951141513e-07,2.01055945364167e-05,4.01382452761821e-05
553.4,2.72513882562175e-08,1.97684161889337e-05,1.83400044588906e-07,1.99790676217788e-05,4.03083164795499e-05
553.6,3.71429715774061e-08,1.9435234980189e-05,1.87550231692898e-07,1.96599281834593e-05,4.02564303497089e-05
553.8,4.2033625707478e-08,1.90809153865995e-05,1.89051944131842e-07,1.93120009564388e-05,4.01627470597182e-05
554,3.80691027811392e-08,1.87819582295083e-05,1.9517255998148e-07,1.90151998922709e-05,4.01036545229548e-05
554.2,3.5191192651436e-08,1.85202448933342e-05,2.00988282699574e-07,1.87564243686852e-05,4.00820353021877e-05
554.4,4.17727310508601e-08,1.83018149166043e-05,2.04806272809496e-07,1.85483939204647e-05,4.01108609298771e-05
554.6,4.42337476571016e-08,1.80803651706109e-05,2.0145244836252e-07,1.83260513666305e-05,4.01540993714113e-05
554.8,3.39485809879567e-08,1.78267045524729e-05,1.86121329554024e-07,1.80467744630149e-05,4.02031029384834e-05
555,3.63629772431875e-08,1.75599582675263e-05,1.77584321870812e-07,1.77739055666403e-05,4.01973378129455e-05
555.2,6.50022174871871e-08,1.7284152674789e-05,1.86517235560654e-07,1.75356721278368e-05,4.00950068346479e-05
555.4,7.57078638606406e-08,1.69892218767159e-05,1.88401202074966e-07,1.72533309426515e-05,3.99696153541988e-05
555.6,4.84627514209053e-08,1.66741592835525e-05,1.72842551078751e-07,1.68954645860521e-05,3.9854312843441e-05
555.8,1.90587581112867e-08,1.64064064088513e-05,1.60592218091968e-07,1.65860573850545e-05,3.97966615880621e-05
556,3.002619568657e-09,1.62131411759843e-05,1.59236126253164e-07,1.63753799218061e-05,3.98226046529826e-05
556.2,7.63202042402628e-09,1.60178627636082e-05,1.61202004355054e-07,1.61866967883873e-05,3.98889035966683e-05
556.4,3.15942532619129e-08,1.57843339405606e-05,1.63527383313541e-07,1.5979455577136e-05,3.99465548520472e-05
556.6,3.35854801771998e-08,1.55024888092962e-05,1.60551262298179e-07,1.56966255517716e-05,3.99523199775851e-05
556.8,9.35007001329426e-09,1.51984987034325e-05,1.53497764478894e-07,1.53613465379246e-05,3.99148466615888e-05
557,9.97316893545741e-09,1.497503577793e-05,1.59281632690707e-07,1.51442905795561e-05,3.99191705057423e-05
557.2,3.78682766537082e-08,1.48431725200884e-05,1.77315833889304e-07,1.50583566306314e-05,3.99782630425056e-05
557.4,4.85981297478789e-08,1.46931906466656e-05,1.87700402936792e-07,1.49294891793502e-05,3.99724979169678e-05
557.6,3.7316004803273e-08,1.45019385933076e-05,1.87008705086127e-07,1.4726263303197e-05,3.9909081536051e-05
557.8,2.0206335982321e-08,1.4274449308787e-05,1.79791384091685e-07,1.4474447028861e-05,3.98860210338994e-05
558,4.27042415258637e-09,1.40338743574578e-05,1.69247542512793e-07,1.42073923241232e-05,3.98889035966683e-05
558.2,0,1.38677870479627e-05,1.60328280754214e-07,1.40281153287169e-05,3.98600779689789e-05
558.4,4.43225056330644e-09,1.37389435593847e-05,1.55882301806188e-07,1.38992581117542e-05,3.98081918391379e-05
558.6,1.89735863161709e-08,1.35195069929003e-05,1.63513731382278e-07,1.37019943105987e-05,3.97836900556018e-05
558.8,3.47958162130563e-08,1.32537672977081e-05,1.73566103435697e-07,1.34621292173569e-05,3.97678359603726e-05
559,3.27624516728174e-08,1.3054462526314e-05,1.60182660154074e-07,1.32474076381409e-05,3.97418928954521e-05
559.2,2.65386348128798e-08,1.29105201914183e-05,1.40833322910463e-07,1.30778921491416e-05,3.96972131725335e-05
