Index,Target_x,Target_y,Target_Y_lm,Target_u1976,Target_v1976,Exact_Ra,S14_Ra,BoundaryMix_Ra,RaDiff_ExactMinusS14,RaDiff_ExactMinusBoundaryMix,RaDiff_S14MinusBoundaryMix,AbsRaDiff_S14MinusBoundaryMix,BetterApproxMethod,Exact_SingleWhiteRatio,S14_LocalFitPredictedWhiteRatio,S14_SingleWhiteRatio,BoundaryMix_SingleWhiteRatio,S14_LocalFitFallbackUsed,S14_LocalFitConditionValue
165,0.516398399579796,0.292782188401921,4,0.376892597551402,0.480794942596833,42.9330797533715,42.9224241723411,42.9330797533715,0.0106555810304627,0,-0.0106555810304627,0.0106555810304627,BoundaryMix,0.447177482638798,0.447071861723431,0.447071861723431,0.447177482638798,0,2.43997615954467e-06
166,0.486977177521699,0.310688610343337,4,0.338513055269496,0.485931066287308,47.3995978954761,47.2109030842834,47.3995978954761,0.18869481119264,0,-0.18869481119264,0.18869481119264,BoundaryMix,0.577158601213165,0.5751536024807,0.5751536024807,0.577158601213165,0,2.15500587379568e-05
167,0.408549172219586,0.215571549663855,4,0.342616107037065,0.406759217374403,14.8016932747661,14.7451042239778,14.8016932747661,0.0565890507882365,0,-0.0565890507882365,0.0565890507882365,BoundaryMix,0.435175532399471,0.434607734834032,0.434607734834032,0.435175532399471,0,1.10839229882146e-05
168,0.311935317868698,0.546219491962713,4,0.139712724887852,0.550454119121117,53.4029851396263,53.4029851396263,53.4029851396263,0,0,0,0,Tie,0.10089196109165,0.101487866027071,0.10089196109165,0.10089196109165,0,0.000100209383034428
169,0.378546583737319,0.312738517062526,4,0.252542472122523,0.469438805274867,67.8292032494183,67.787623907968,67.8292032494183,0.0415793414503014,0,-0.0415793414503014,0.0415793414503014,BoundaryMix,0.836620223594607,0.836168527231659,0.836168527231659,0.836620223594607,0,3.12552015380406e-05
170,0.183573766382376,0.341138186614452,4,0.109164334609335,0.456439276386435,58.2744574137984,58.0546718726492,49.9895517530223,0.219785541149243,8.2849056607761,8.06512011962685,8.06512011962685,S14,0,0.00824327794658544,0.00824327794658528,0.209111975581072,0,5.23016919411882e-05
171,0.212039651363955,0.203868818332164,4,0.168876958716674,0.365331097463023,87.7676583284032,87.7638417724783,81.7288163911495,0.00381655592492791,6.03884193725371,6.03502538132878,6.03502538132878,S14,0.429236321141622,0.43113358997607,0.43113358997607,0.579440788778667,0,2.37067897480236e-05
172,0.258827204263438,0.614111595800339,4,0.105089519636877,0.561021237226347,25.3482306671854,25.3482306280967,25.3412156396364,3.90886967238657e-08,0.00701502754902705,0.00701498846033033,0.00701498846033033,S14,0.00177610357379987,0.00179827789478627,0.00179827789478623,0.0125350017223145,0,1.7798182323363e-05
173,0.216460621123293,0.49142008527576,4,0.102295632255866,0.522532866013698,55.3368839577564,54.9740019110222,43.6175740102452,0.362882046734278,11.7193099475112,11.356427900777,11.356427900777,S14,0,0.0140513434121574,0.0140513434121573,0.281999159971394,0,9.81064563340194e-05
174,0.432022990632336,0.215382664907133,4,0.366078831431846,0.410639783012631,14.6175367748229,14.4703041732103,14.6175367748229,0.147232601612647,0,-0.147232601612647,0.147232601612647,BoundaryMix,0.354585310348115,0.353201507779134,0.353201507779134,0.354585310348115,0,2.16785603910496e-05
175,0.254839822083367,0.618015479298849,4,0.102897961933322,0.561463270034618,23.4628103026907,23.4623266091523,23.4363519233243,0.00048369353837785,0.0264583793664208,0.025974685828043,0.025974685828043,S14,0,0.000228305796011706,0.000228305796011615,0.00981921930931187,0,4.39210975672257e-05
176,0.220661518173776,0.565324537343856,4,0.094475710571749,0.54459533803296,41.9896688881677,41.8744497389705,33.240195715665,0.115219149197223,8.74947317250268,8.63425402330545,8.63425402330545,S14,0,0.00445967109929687,0.00445967109929695,0.232495513391875,0,0.000109391478404567
177,0.266801683571764,0.197920510891153,4,0.220431550347289,0.367924332686757,63.9375647324222,63.8978361263637,63.9375647324222,0.0397286060584818,0,-0.0397286060584818,0.0397286060584818,BoundaryMix,0.863508349080414,0.862923027143892,0.862923027143892,0.863508349080414,0,1.98820185353691e-05
178,0.408614505112751,0.217897841747284,4,0.340686328014948,0.408767513099557,16.1158676986233,16.0511284999886,16.1158676986233,0.0647391986347046,0,-0.0647391986347046,0.0647391986347046,BoundaryMix,0.446341393022457,0.445686696369829,0.445686696369829,0.446341393022457,0,1.44832455955516e-05
179,0.430325605430434,0.426370747553861,4,0.23723131193952,0.528864896049447,29.6690459177745,29.6690459177745,29.6690459177745,0,0,0,0,Tie,0.257658594652314,0.259049765329392,0.257658594652314,0.257658594652314,0,3.83386791015669e-05
180,0.248334219082919,0.605139921810915,4,0.101724095817626,0.557732040060991,31.412777950907,31.3764194098977,30.8712802698658,0.0363585410093066,0.541497681041154,0.505139140031847,0.505139140031847,S14,0,0.00617381951639173,0.00617381951639179,0.0570682275694242,0,0.000167766796025065
181,0.174286723327719,0.104946811657106,4,0.178262498769811,0.241516859030458,48.7537286138604,47.91214593132,34.626552989745,0.841582682540384,14.1271756241153,13.285592941575,13.285592941575,S14,0,0.063848999053711,0.0638489990537109,0.419997137272356,0,1.84350383834604e-05
182,0.272259914397708,0.388501352908511,4,0.153008810324997,0.491255910319342,83.384899982518,83.3849001186096,77.1587922875543,-1.36091543367911e-07,6.22610769496373,6.22610783105527,6.22610783105527,S14,0.456226043119596,0.456164844081534,0.456164844081534,0.611060439495285,0,1.98570472245387e-05
183,0.229975707658864,0.539851356720769,4,0.102004414859425,0.538757985381961,50.5340177963863,50.4168500314971,39.5307643106473,0.117167764889146,11.0032534857389,10.8860857208498,10.8860857208498,S14,0,0.00787748735916133,0.0078774873591614,0.299509675476414,0,4.26910649511531e-05
184,0.385958363327516,0.513280144373116,4,0.184064807845342,0.550766210228655,29.6586804362589,29.6586804362589,29.6586804362589,0,0,0,0,Tie,0.0417358992541767,0.043362443458004,0.0417358992541767,0.0417358992541767,0,7.63941502756615e-05
185,0.232802848205009,0.0717611209193277,4,0.27424643829004,0.19020609900621,-178.561212050684,-178.834540825277,-178.561212050684,0.273328774592585,0,-0.273328774592585,0.273328774592585,BoundaryMix,0.088019889475605,0.0840659448813623,0.0840659448813622,0.088019889475605,0,1.18336032510168e-05
186,0.21865857302207,0.220121932990308,4,0.168064901275252,0.380676748488611,90.8455650017912,90.8435728668921,85.1528653671851,0.00199213489906924,5.69269963460609,5.69070749970702,5.69070749970702,S14,0.475371408829771,0.476170800354675,0.476170800354675,0.595426488283836,0,2.47035321416009e-05
187,0.5460609470518,0.400268227805296,4,0.325467481758231,0.536784692036105,0.561114808554613,0.561114808554613,0.561114808554613,0,0,0,0,Tie,0.0402538662414518,0.0417860218908785,0.0402538662414518,0.0402538662414518,0,4.37509718029858e-05
188,0.416748974984733,0.162536481197843,4,0.404911407754179,0.355319337462536,-40.6196156820309,-40.6534066657631,-40.6196156820309,0.0337909837321178,0,-0.0337909837321178,0.0337909837321178,BoundaryMix,0.050340144748141,0.0498137728352135,0.0498137728352138,0.050340144748141,0,9.76376717101332e-06
189,0.320239362312755,0.125667160755493,4,0.331208387566174,0.292436067547476,-74.2102212994171,-74.3841276015314,-74.2102212994171,0.173906302114347,0,-0.173906302114347,0.173906302114347,BoundaryMix,0.185855068565102,0.18378524291143,0.18378524291143,0.185855068565102,0,1.31382368915021e-05
190,0.208864925710025,0.593921705423217,4,0.0860470959413846,0.550531809194908,31.0345196656317,31.0215627917024,24.8050221430739,0.012956873929248,6.22949752255776,6.21654064862852,6.21654064862852,S14,0,0.00041979326296859,0.000419793262968685,0.166762716546061,0,8.23674691348811e-05
191,0.22556469840621,0.122310849556846,4,0.224632429018927,0.274061999538376,29.5077006355968,29.3860677121386,29.5077006355968,0.121632923458268,0,-0.121632923458268,0.121632923458268,BoundaryMix,0.715480121948706,0.712590006668376,0.712590006668376,0.715480121948706,0,1.72458017363272e-05
192,0.254532605147928,0.543318651554916,4,0.112990533299467,0.542669943400306,53.9439199290541,53.9367460499217,50.3784288401852,0.0071738791323952,3.56549108886885,3.55831720973646,3.55831720973646,S14,0.0567838178349346,0.064843950171382,0.064843950171382,0.234180762816967,0,8.87378767539699e-05
193,0.142134163137866,0.660756658307254,4,0.0534097432002983,0.558658073349017,-4.99298641607007,-4.99298606190753,-5.51528221612426,-3.54162537519187e-07,0.522295800054192,0.522296154216729,0.522296154216729,S14,0,4.14397495614858e-17,1.1725143710357e-16,0.0126035264848738,0,9.33854185043723e-05
194,0.390018289884121,0.373725196847316,4,0.23268470199243,0.501669565760527,63.311816016643,63.311816016643,63.311816016643,0,0,0,0,Tie,0.648475830027664,0.651004885747707,0.648475830027664,0.648475830027664,0,5.84537139385724e-05
